date,state,county,candidate,party,candidatevotes,totalvotes
11/8/1988,SD,Edmunds,Bush,republican,1327,2599
11/8/1988,SD,Edmunds,Dukakis,democrat,1259,2599
11/8/1988,SD,Edmunds,Other,other,13,2599
11/8/1988,SD,Fall_River,Bush,republican,2002,3417
11/8/1988,SD,Fall_River,Dukakis,democrat,1380,3417
11/8/1988,SD,Fall_River,Other,other,32,3417
11/8/1988,SD,Faulk,Bush,republican,842,1561
11/8/1988,SD,Faulk,Dukakis,democrat,714,1561
11/8/1988,SD,Faulk,Other,other,5,1561
11/8/1988,SD,Grant,Bush,republican,2148,4172
11/8/1988,SD,Grant,Dukakis,democrat,1988,4172
11/8/1988,SD,Grant,Other,other,36,4172
11/8/1988,SD,Gregory,Bush,republican,1566,2722
11/8/1988,SD,Gregory,Dukakis,democrat,1138,2722
11/8/1988,SD,Gregory,Other,other,18,2722
11/8/1988,SD,Haakon,Bush,republican,958,1351
11/8/1988,SD,Haakon,Dukakis,democrat,379,1351
11/8/1988,SD,Haakon,Other,other,14,1351
11/8/1988,SD,Hamlin,Bush,republican,1380,2651
11/8/1988,SD,Hamlin,Dukakis,democrat,1258,2651
11/8/1988,SD,Hamlin,Other,other,13,2651
11/8/1988,SD,Hand,Bush,republican,1461,2578
11/8/1988,SD,Hand,Dukakis,democrat,1101,2578
11/8/1988,SD,Hand,Other,other,16,2578
11/8/1988,SD,Hanson,Bush,republican,786,1572
11/8/1988,SD,Hanson,Dukakis,democrat,776,1572
11/8/1988,SD,Hanson,Other,other,10,1572
11/8/1988,SD,Harding,Bush,republican,633,900
11/8/1988,SD,Harding,Dukakis,democrat,259,900
11/8/1988,SD,Harding,Other,other,8,900
11/8/1988,SD,Hughes,Bush,republican,4545,7442
11/8/1988,SD,Hughes,Dukakis,democrat,2853,7442
11/8/1988,SD,Hughes,Other,other,44,7442
11/8/1988,SD,Hutchinson,Bush,republican,2700,4316
11/8/1988,SD,Hutchinson,Dukakis,democrat,1594,4316
11/8/1988,SD,Hutchinson,Other,other,22,4316
11/8/1988,SD,Hyde,Bush,republican,546,1019
11/8/1988,SD,Hyde,Dukakis,democrat,436,1019
11/8/1988,SD,Hyde,Other,other,38,1019
11/8/1988,SD,Jackson,Bush,republican,671,1141
11/8/1988,SD,Jackson,Dukakis,democrat,450,1141
11/8/1988,SD,Jackson,Other,other,20,1141
11/8/1988,SD,Jerauld,Bush,republican,777,1534
11/8/1988,SD,Jerauld,Dukakis,democrat,751,1534
11/8/1988,SD,Jerauld,Other,other,6,1534
11/8/1988,SD,Jones,Bush,republican,521,786
11/8/1988,SD,Jones,Dukakis,democrat,261,786
11/8/1988,SD,Jones,Other,other,4,786
11/8/1988,SD,Kingsbury,Bush,republican,1592,3087
11/8/1988,SD,Kingsbury,Dukakis,democrat,1472,3087
11/8/1988,SD,Kingsbury,Other,other,23,3087
11/8/1988,SD,Lake,Bush,republican,2439,5122
11/8/1988,SD,Lake,Dukakis,democrat,2663,5122
11/8/1988,SD,Lake,Other,other,20,5122
11/8/1988,SD,Lawrence,Bush,republican,5570,9379
11/8/1988,SD,Lawrence,Dukakis,democrat,3705,9379
11/8/1988,SD,Lawrence,Other,other,98,9379
11/8/1988,SD,Lincoln,Bush,republican,3537,6757
11/8/1988,SD,Lincoln,Dukakis,democrat,3190,6757
11/8/1988,SD,Lincoln,Other,other,30,6757
11/8/1988,SD,Lyman,Bush,republican,843,1480
11/8/1988,SD,Lyman,Dukakis,democrat,631,1480
11/8/1988,SD,Lyman,Other,other,6,1480
11/8/1988,SD,Marshall,Bush,republican,1142,2525
11/8/1988,SD,Marshall,Dukakis,democrat,1372,2525
11/8/1988,SD,Marshall,Other,other,11,2525
11/8/1988,SD,McCook,Bush,republican,1501,3002
11/8/1988,SD,McCook,Dukakis,democrat,1492,3002
11/8/1988,SD,McCook,Other,other,7,3002
11/8/1988,SD,McPherson,Bush,republican,1358,1936
11/8/1988,SD,McPherson,Dukakis,democrat,571,1936
11/8/1988,SD,McPherson,Other,other,7,1936
11/8/1988,SD,Meade,Bush,republican,5189,8473
11/8/1988,SD,Meade,Dukakis,democrat,3212,8473
11/8/1988,SD,Meade,Other,other,70,8473
11/8/1988,SD,Mellette,Bush,republican,460,852
11/8/1988,SD,Mellette,Dukakis,democrat,385,852
11/8/1988,SD,Mellette,Other,other,7,852
11/8/1988,SD,Miner,Bush,republican,795,1755
11/8/1988,SD,Miner,Dukakis,democrat,955,1755
11/8/1988,SD,Miner,Other,other,5,1755
11/8/1988,SD,Minnehaha,Bush,republican,26765,56095
11/8/1988,SD,Minnehaha,Dukakis,democrat,29135,56095
11/8/1988,SD,Minnehaha,Other,other,195,56095
11/8/1988,SD,Moody,Bush,republican,1161,2889
11/8/1988,SD,Moody,Dukakis,democrat,1715,2889
11/8/1988,SD,Moody,Other,other,13,2889
11/8/1988,SD,Shannon,Bush,republican,256,1479
11/8/1988,SD,Shannon,Dukakis,democrat,1206,1479
11/8/1988,SD,Shannon,Other,other,17,1479
11/8/1988,SD,Pennington,Bush,republican,19510,31757
11/8/1988,SD,Pennington,Dukakis,democrat,12068,31757
11/8/1988,SD,Pennington,Other,other,179,31757
11/8/1988,SD,Perkins,Bush,republican,1326,2197
11/8/1988,SD,Perkins,Dukakis,democrat,851,2197
11/8/1988,SD,Perkins,Other,other,20,2197
11/8/1988,SD,Potter,Bush,republican,1175,1893
11/8/1988,SD,Potter,Dukakis,democrat,701,1893
11/8/1988,SD,Potter,Other,other,17,1893
11/8/1988,SD,Roberts,Bush,republican,2012,4311
11/8/1988,SD,Roberts,Dukakis,democrat,2267,4311
11/8/1988,SD,Roberts,Other,other,26,4311
11/8/1988,SD,Sanborn,Bush,republican,815,1595
11/8/1988,SD,Sanborn,Dukakis,democrat,770,1595
11/8/1988,SD,Sanborn,Other,other,10,1595
11/8/1988,SD,Spink,Bush,republican,1969,4062
11/8/1988,SD,Spink,Dukakis,democrat,2071,4062
11/8/1988,SD,Spink,Other,other,22,4062
11/8/1988,SD,Stanley,Bush,republican,698,1219
11/8/1988,SD,Stanley,Dukakis,democrat,511,1219
11/8/1988,SD,Stanley,Other,other,10,1219
11/8/1988,SD,Sully,Bush,republican,571,1006
11/8/1988,SD,Sully,Dukakis,democrat,393,1006
11/8/1988,SD,Sully,Other,other,42,1006
11/8/1988,SD,Todd,Bush,republican,535,1676
11/8/1988,SD,Todd,Dukakis,democrat,1117,1676
11/8/1988,SD,Todd,Other,other,24,1676
11/8/1988,SD,Tripp,Bush,republican,2113,3356
11/8/1988,SD,Tripp,Dukakis,democrat,1219,3356
11/8/1988,SD,Tripp,Other,other,18,3356
11/8/1988,SD,Turner,Bush,republican,2436,4239
11/8/1988,SD,Turner,Dukakis,democrat,1780,4239
11/8/1988,SD,Turner,Other,other,23,4239
11/8/1988,SD,Union,Bush,republican,1907,4550
11/8/1988,SD,Union,Dukakis,democrat,2612,4550
11/8/1988,SD,Union,Other,other,31,4550
11/8/1988,SD,Walworth,Bush,republican,1940,3060
11/8/1988,SD,Walworth,Dukakis,democrat,1094,3060
11/8/1988,SD,Walworth,Other,other,17,3060
11/8/1988,SD,Yankton,Bush,republican,4186,8043
11/8/1988,SD,Yankton,Dukakis,democrat,3777,8043
11/8/1988,SD,Yankton,Other,other,80,8043
11/8/1988,SD,Ziebach,Bush,republican,362,795
11/8/1988,SD,Ziebach,Dukakis,democrat,427,795
11/8/1988,SD,Ziebach,Other,other,6,795
11/8/1988,NE,Adams,Bush,republican,8073,12308
11/8/1988,NE,Adams,Dukakis,democrat,4156,12308
11/8/1988,NE,Adams,Other,other,79,12308
11/8/1988,NE,Antelope,Bush,republican,2626,3559
11/8/1988,NE,Antelope,Dukakis,democrat,933,3559
11/8/1988,NE,Antelope,Other,other,0,3559
11/8/1988,NE,Arthur,Bush,republican,210,269
11/8/1988,NE,Arthur,Dukakis,democrat,58,269
11/8/1988,NE,Arthur,Other,other,1,269
11/8/1988,NE,Banner,Bush,republican,361,477
11/8/1988,NE,Banner,Dukakis,democrat,112,477
11/8/1988,NE,Banner,Other,other,4,477
11/8/1988,NE,Blaine,Bush,republican,338,411
11/8/1988,NE,Blaine,Dukakis,democrat,72,411
11/8/1988,NE,Blaine,Other,other,1,411
11/8/1988,NE,Boone,Bush,republican,2160,3150
11/8/1988,NE,Boone,Dukakis,democrat,976,3150
11/8/1988,NE,Boone,Other,other,14,3150
11/8/1988,NE,Box_Butte,Bush,republican,3253,5766
11/8/1988,NE,Box_Butte,Dukakis,democrat,2468,5766
11/8/1988,NE,Box_Butte,Other,other,45,5766
11/8/1988,NE,Boyd,Bush,republican,967,1467
11/8/1988,NE,Boyd,Dukakis,democrat,480,1467
11/8/1988,NE,Boyd,Other,other,20,1467
11/8/1988,NE,Brown,Bush,republican,1336,1783
11/8/1988,NE,Brown,Dukakis,democrat,435,1783
11/8/1988,NE,Brown,Other,other,12,1783
11/8/1988,NE,Buffalo,Bush,republican,9981,14828
11/8/1988,NE,Buffalo,Dukakis,democrat,4702,14828
11/8/1988,NE,Buffalo,Other,other,145,14828
11/8/1988,NE,Burt,Bush,republican,2050,3531
11/8/1988,NE,Burt,Dukakis,democrat,1458,3531
11/8/1988,NE,Burt,Other,other,23,3531
11/8/1988,NE,Butler,Bush,republican,2086,3819
11/8/1988,NE,Butler,Dukakis,democrat,1715,3819
11/8/1988,NE,Butler,Other,other,18,3819
11/8/1988,NE,Cass,Bush,republican,4664,8387
11/8/1988,NE,Cass,Dukakis,democrat,3677,8387
11/8/1988,NE,Cass,Other,other,46,8387
11/8/1988,NE,Cedar,Bush,republican,2462,4238
11/8/1988,NE,Cedar,Dukakis,democrat,1759,4238
11/8/1988,NE,Cedar,Other,other,17,4238
11/8/1988,NE,Chase,Bush,republican,1446,2082
11/8/1988,NE,Chase,Dukakis,democrat,597,2082
11/8/1988,NE,Chase,Other,other,39,2082
11/8/1988,NE,Cherry,Bush,republican,2240,2896
11/8/1988,NE,Cherry,Dukakis,democrat,642,2896
11/8/1988,NE,Cherry,Other,other,14,2896
11/8/1988,NE,Cheyenne,Bush,republican,2862,4223
11/8/1988,NE,Cheyenne,Dukakis,democrat,1333,4223
11/8/1988,NE,Cheyenne,Other,other,28,4223
11/8/1988,NE,Clay,Bush,republican,2352,3470
11/8/1988,NE,Clay,Dukakis,democrat,1097,3470
11/8/1988,NE,Clay,Other,other,21,3470
11/8/1988,NE,Colfax,Bush,republican,2329,3898
11/8/1988,NE,Colfax,Dukakis,democrat,1542,3898
11/8/1988,NE,Colfax,Other,other,27,3898
11/8/1988,NE,Cuming,Bush,republican,3208,4471
11/8/1988,NE,Cuming,Dukakis,democrat,1239,4471
11/8/1988,NE,Cuming,Other,other,24,4471
11/8/1988,NE,Custer,Bush,republican,4203,5726
11/8/1988,NE,Custer,Dukakis,democrat,1496,5726
11/8/1988,NE,Custer,Other,other,27,5726
11/8/1988,NE,Dakota,Bush,republican,2744,5697
11/8/1988,NE,Dakota,Dukakis,democrat,2942,5697
11/8/1988,NE,Dakota,Other,other,11,5697
11/8/1988,NE,Dawes,Bush,republican,2621,3771
11/8/1988,NE,Dawes,Dukakis,democrat,1123,3771
11/8/1988,NE,Dawes,Other,other,27,3771
11/8/1988,NE,Dawson,Bush,republican,5529,7755
11/8/1988,NE,Dawson,Dukakis,democrat,2184,7755
11/8/1988,NE,Dawson,Other,other,42,7755
11/8/1988,NE,Deuel,Bush,republican,769,1080
11/8/1988,NE,Deuel,Dukakis,democrat,302,1080
11/8/1988,NE,Deuel,Other,other,9,1080
11/8/1988,NE,Dixon,Bush,republican,1802,2977
11/8/1988,NE,Dixon,Dukakis,democrat,1166,2977
11/8/1988,NE,Dixon,Other,other,9,2977
11/8/1988,NE,Dodge,Bush,republican,8417,14597
11/8/1988,NE,Dodge,Dukakis,democrat,6116,14597
11/8/1988,NE,Dodge,Other,other,64,14597
11/8/1988,NE,Douglas,Bush,republican,99916,177565
11/8/1988,NE,Douglas,Dukakis,democrat,76541,177565
11/8/1988,NE,Douglas,Other,other,1111,177565
11/8/1988,NE,Dundy,Bush,republican,828,1178
11/8/1988,NE,Dundy,Dukakis,democrat,333,1178
11/8/1988,NE,Dundy,Other,other,17,1178
11/8/1988,NE,Fillmore,Bush,republican,1955,3418
11/8/1988,NE,Fillmore,Dukakis,democrat,1435,3418
11/8/1988,NE,Fillmore,Other,other,28,3418
11/8/1988,NE,Franklin,Bush,republican,1294,2085
11/8/1988,NE,Franklin,Dukakis,democrat,768,2085
11/8/1988,NE,Franklin,Other,other,23,2085
11/8/1988,NE,Frontier,Bush,republican,1057,1459
11/8/1988,NE,Frontier,Dukakis,democrat,384,1459
11/8/1988,NE,Frontier,Other,other,18,1459
11/8/1988,NE,Furnas,Bush,republican,1830,2645
11/8/1988,NE,Furnas,Dukakis,democrat,791,2645
11/8/1988,NE,Furnas,Other,other,24,2645
11/8/1988,NE,Gage,Bush,republican,5115,9186
11/8/1988,NE,Gage,Dukakis,democrat,4008,9186
11/8/1988,NE,Gage,Other,other,63,9186
11/8/1988,NE,Garden,Bush,republican,986,1362
11/8/1988,NE,Garden,Dukakis,democrat,366,1362
11/8/1988,NE,Garden,Other,other,10,1362
11/8/1988,NE,Garfield,Bush,republican,803,1057
11/8/1988,NE,Garfield,Dukakis,democrat,234,1057
11/8/1988,NE,Garfield,Other,other,20,1057
11/8/1988,NE,Gosper,Bush,republican,694,1034
11/8/1988,NE,Gosper,Dukakis,democrat,331,1034
11/8/1988,NE,Gosper,Other,other,9,1034
11/8/1988,NE,Grant,Bush,republican,301,392
11/8/1988,NE,Grant,Dukakis,democrat,89,392
11/8/1988,NE,Grant,Other,other,2,392
11/8/1988,NE,Greeley,Bush,republican,763,1438
11/8/1988,NE,Greeley,Dukakis,democrat,670,1438
11/8/1988,NE,Greeley,Other,other,5,1438
11/8/1988,NE,Hall,Bush,republican,12062,19023
11/8/1988,NE,Hall,Dukakis,democrat,6853,19023
11/8/1988,NE,Hall,Other,other,108,19023
11/8/1988,NE,Hamilton,Bush,republican,3022,4334
11/8/1988,NE,Hamilton,Dukakis,democrat,1289,4334
11/8/1988,NE,Hamilton,Other,other,23,4334
11/8/1988,NE,Harlan,Bush,republican,1403,2154
11/8/1988,NE,Harlan,Dukakis,democrat,725,2154
11/8/1988,NE,Harlan,Other,other,26,2154
11/8/1988,NE,Hayes,Bush,republican,512,682
11/8/1988,NE,Hayes,Dukakis,democrat,160,682
11/8/1988,NE,Hayes,Other,other,10,682
11/8/1988,NE,Hitchcock,Bush,republican,1132,1630
11/8/1988,NE,Hitchcock,Dukakis,democrat,480,1630
11/8/1988,NE,Hitchcock,Other,other,18,1630
11/8/1988,NE,Holt,Bush,republican,4081,5466
11/8/1988,NE,Holt,Dukakis,democrat,1327,5466
11/8/1988,NE,Holt,Other,other,58,5466
11/8/1988,NE,Hooker,Bush,republican,378,471
11/8/1988,NE,Hooker,Dukakis,democrat,91,471
11/8/1988,NE,Hooker,Other,other,2,471
11/8/1988,NE,Howard,Bush,republican,1526,2743
11/8/1988,NE,Howard,Dukakis,democrat,1186,2743
11/8/1988,NE,Howard,Other,other,31,2743
11/8/1988,NE,Jefferson,Bush,republican,2471,4323
11/8/1988,NE,Jefferson,Dukakis,democrat,1819,4323
11/8/1988,NE,Jefferson,Other,other,33,4323
11/8/1988,NE,Johnson,Bush,republican,1182,2356
11/8/1988,NE,Johnson,Dukakis,democrat,1164,2356
11/8/1988,NE,Johnson,Other,other,10,2356
11/8/1988,NE,Kearney,Bush,republican,2121,3214
11/8/1988,NE,Kearney,Dukakis,democrat,1056,3214
11/8/1988,NE,Kearney,Other,other,37,3214
11/8/1988,NE,Keith,Bush,republican,2886,3991
11/8/1988,NE,Keith,Dukakis,democrat,1075,3991
11/8/1988,NE,Keith,Other,other,30,3991
11/8/1988,NE,Keya_Paha,Bush,republican,446,595
11/8/1988,NE,Keya_Paha,Dukakis,democrat,145,595
11/8/1988,NE,Keya_Paha,Other,other,4,595
11/8/1988,NE,Kimball,Bush,republican,1321,1890
11/8/1988,NE,Kimball,Dukakis,democrat,540,1890
11/8/1988,NE,Kimball,Other,other,29,1890
11/8/1988,NE,Knox,Bush,republican,2644,4147
11/8/1988,NE,Knox,Dukakis,democrat,1477,4147
11/8/1988,NE,Knox,Other,other,28,4147
11/8/1988,NE,Lancaster,Bush,republican,44744,89723
11/8/1988,NE,Lancaster,Dukakis,democrat,44396,89723
11/8/1988,NE,Lancaster,Other,other,583,89723
11/8/1988,NE,Lincoln,Bush,republican,8425,14634
11/8/1988,NE,Lincoln,Dukakis,democrat,6118,14634
11/8/1988,NE,Lincoln,Other,other,91,14634
11/8/1988,NE,Logan,Bush,republican,373,468
11/8/1988,NE,Logan,Dukakis,democrat,93,468
11/8/1988,NE,Logan,Other,other,2,468
11/8/1988,NE,Loup,Bush,republican,295,400
11/8/1988,NE,Loup,Dukakis,democrat,98,400
11/8/1988,NE,Loup,Other,other,7,400
11/8/1988,NE,Madison,Bush,republican,9137,11975
11/8/1988,NE,Madison,Dukakis,democrat,2779,11975
11/8/1988,NE,Madison,Other,other,59,11975
11/8/1988,NE,McPherson,Bush,republican,229,292
11/8/1988,NE,McPherson,Dukakis,democrat,60,292
11/8/1988,NE,McPherson,Other,other,3,292
11/8/1988,NE,Merrick,Bush,republican,2376,3592
11/8/1988,NE,Merrick,Dukakis,democrat,1192,3592
11/8/1988,NE,Merrick,Other,other,24,3592
11/8/1988,NE,Morrill,Bush,republican,1556,2331
11/8/1988,NE,Morrill,Dukakis,democrat,754,2331
11/8/1988,NE,Morrill,Other,other,21,2331
11/8/1988,NE,Nance,Bush,republican,1185,1990
11/8/1988,NE,Nance,Dukakis,democrat,794,1990
11/8/1988,NE,Nance,Other,other,11,1990
11/8/1988,NE,Nemaha,Bush,republican,2295,3787
11/8/1988,NE,Nemaha,Dukakis,democrat,1457,3787
11/8/1988,NE,Nemaha,Other,other,35,3787
11/8/1988,NE,Nuckolls,Bush,republican,1750,2891
11/8/1988,NE,Nuckolls,Dukakis,democrat,1114,2891
11/8/1988,NE,Nuckolls,Other,other,27,2891
11/8/1988,NE,Otoe,Bush,republican,3724,6366
11/8/1988,NE,Otoe,Dukakis,democrat,2616,6366
11/8/1988,NE,Otoe,Other,other,26,6366
11/8/1988,NE,Pawnee,Bush,republican,975,1758
11/8/1988,NE,Pawnee,Dukakis,democrat,767,1758
11/8/1988,NE,Pawnee,Other,other,16,1758
11/8/1988,NE,Perkins,Bush,republican,1118,1604
11/8/1988,NE,Perkins,Dukakis,democrat,468,1604
11/8/1988,NE,Perkins,Other,other,18,1604
11/8/1988,NE,Phelps,Bush,republican,3316,4387
11/8/1988,NE,Phelps,Dukakis,democrat,1047,4387
11/8/1988,NE,Phelps,Other,other,24,4387
11/8/1988,NE,Pierce,Bush,republican,2474,3399
11/8/1988,NE,Pierce,Dukakis,democrat,914,3399
11/8/1988,NE,Pierce,Other,other,11,3399
11/8/1988,NE,Platte,Bush,republican,9040,12396
11/8/1988,NE,Platte,Dukakis,democrat,3285,12396
11/8/1988,NE,Platte,Other,other,71,12396
11/8/1988,NE,Polk,Bush,republican,1769,2724
11/8/1988,NE,Polk,Dukakis,democrat,944,2724
11/8/1988,NE,Polk,Other,other,11,2724
11/8/1988,NE,Red_Willow,Bush,republican,3331,4885
11/8/1988,NE,Red_Willow,Dukakis,democrat,1511,4885
11/8/1988,NE,Red_Willow,Other,other,43,4885
11/8/1988,NE,Richardson,Bush,republican,2703,4659
11/8/1988,NE,Richardson,Dukakis,democrat,1926,4659
11/8/1988,NE,Richardson,Other,other,30,4659
11/8/1988,NE,Rock,Bush,republican,757,957
11/8/1988,NE,Rock,Dukakis,democrat,198,957
11/8/1988,NE,Rock,Other,other,2,957
11/8/1988,NE,Saline,Bush,republican,2355,5509
11/8/1988,NE,Saline,Dukakis,democrat,3125,5509
11/8/1988,NE,Saline,Other,other,29,5509
11/8/1988,NE,Sarpy,Bush,republican,20192,31285
11/8/1988,NE,Sarpy,Dukakis,democrat,10947,31285
11/8/1988,NE,Sarpy,Other,other,146,31285
11/8/1988,NE,Saunders,Bush,republican,4459,8040
11/8/1988,NE,Saunders,Dukakis,democrat,3526,8040
11/8/1988,NE,Saunders,Other,other,55,8040
11/8/1988,NE,Scotts_Bluff,Bush,republican,8613,13171
11/8/1988,NE,Scotts_Bluff,Dukakis,democrat,4464,13171
11/8/1988,NE,Scotts_Bluff,Other,other,94,13171
11/8/1988,NE,Seward,Bush,republican,3472,6212
11/8/1988,NE,Seward,Dukakis,democrat,2690,6212
11/8/1988,NE,Seward,Other,other,50,6212
11/8/1988,NE,Sheridan,Bush,republican,2251,2898
11/8/1988,NE,Sheridan,Dukakis,democrat,612,2898
11/8/1988,NE,Sheridan,Other,other,35,2898
11/8/1988,NE,Sherman,Bush,republican,915,1771
11/8/1988,NE,Sherman,Dukakis,democrat,839,1771
11/8/1988,NE,Sherman,Other,other,17,1771
11/8/1988,NE,Sioux,Bush,republican,568,767
11/8/1988,NE,Sioux,Dukakis,democrat,194,767
11/8/1988,NE,Sioux,Other,other,5,767
11/8/1988,NE,Stanton,Bush,republican,1711,2360
11/8/1988,NE,Stanton,Dukakis,democrat,639,2360
11/8/1988,NE,Stanton,Other,other,10,2360
11/8/1988,NE,Thayer,Bush,republican,1981,3326
11/8/1988,NE,Thayer,Dukakis,democrat,1322,3326
11/8/1988,NE,Thayer,Other,other,23,3326
11/8/1988,NE,Thomas,Bush,republican,383,466
11/8/1988,NE,Thomas,Dukakis,democrat,81,466
11/8/1988,NE,Thomas,Other,other,2,466
11/8/1988,NE,Thurston,Bush,republican,1105,2340
11/8/1988,NE,Thurston,Dukakis,democrat,1225,2340
11/8/1988,NE,Thurston,Other,other,10,2340
11/8/1988,NE,Valley,Bush,republican,1604,2503
11/8/1988,NE,Valley,Dukakis,democrat,873,2503
11/8/1988,NE,Valley,Other,other,26,2503
11/8/1988,NE,Washington,Bush,republican,4587,7190
11/8/1988,NE,Washington,Dukakis,democrat,2567,7190
11/8/1988,NE,Washington,Other,other,36,7190
11/8/1988,NE,Wayne,Bush,republican,2473,3614
11/8/1988,NE,Wayne,Dukakis,democrat,1111,3614
11/8/1988,NE,Wayne,Other,other,30,3614
11/8/1988,NE,Webster,Bush,republican,1314,2226
11/8/1988,NE,Webster,Dukakis,democrat,891,2226
11/8/1988,NE,Webster,Other,other,21,2226
11/8/1988,NE,Wheeler,Bush,republican,309,455
11/8/1988,NE,Wheeler,Dukakis,democrat,141,455
11/8/1988,NE,Wheeler,Other,other,5,455
11/8/1988,NE,York,Bush,republican,4765,6547
11/8/1988,NE,York,Dukakis,democrat,1751,6547
11/8/1988,NE,York,Other,other,31,6547
11/8/1988,KS,Allen,Bush,republican,3429,5898
11/8/1988,KS,Allen,Dukakis,democrat,2392,5898
11/8/1988,KS,Allen,Paul,libertarian,49,5898
11/8/1988,KS,Allen,Other,other,28,5898
11/8/1988,KS,Anderson,Bush,republican,1781,3283
11/8/1988,KS,Anderson,Dukakis,democrat,1466,3283
11/8/1988,KS,Anderson,Paul,libertarian,21,3283
11/8/1988,KS,Anderson,Other,other,15,3283
11/8/1988,KS,Atchison,Bush,republican,3243,6614
11/8/1988,KS,Atchison,Dukakis,democrat,3177,6614
11/8/1988,KS,Atchison,Paul,libertarian,167,6614
11/8/1988,KS,Atchison,Other,other,27,6614
11/8/1988,KS,Barber,Bush,republican,1539,2706
11/8/1988,KS,Barber,Dukakis,democrat,1118,2706
11/8/1988,KS,Barber,Paul,libertarian,39,2706
11/8/1988,KS,Barber,Other,other,10,2706
11/8/1988,KS,Barton,Bush,republican,7741,13075
11/8/1988,KS,Barton,Dukakis,democrat,5024,13075
11/8/1988,KS,Barton,Paul,libertarian,251,13075
11/8/1988,KS,Barton,Other,other,59,13075
11/8/1988,KS,Bourbon,Bush,republican,3660,6332
11/8/1988,KS,Bourbon,Dukakis,democrat,2623,6332
11/8/1988,KS,Bourbon,Paul,libertarian,31,6332
11/8/1988,KS,Bourbon,Other,other,18,6332
11/8/1988,KS,Brown,Bush,republican,3059,4812
11/8/1988,KS,Brown,Dukakis,democrat,1719,4812
11/8/1988,KS,Brown,Paul,libertarian,20,4812
11/8/1988,KS,Brown,Other,other,14,4812
11/8/1988,KS,Butler,Bush,republican,10976,19056
11/8/1988,KS,Butler,Dukakis,democrat,7690,19056
11/8/1988,KS,Butler,Paul,libertarian,374,19056
11/8/1988,KS,Butler,Other,other,16,19056
11/8/1988,KS,Chase,Bush,republican,884,1458
11/8/1988,KS,Chase,Dukakis,democrat,538,1458
11/8/1988,KS,Chase,Paul,libertarian,32,1458
11/8/1988,KS,Chase,Other,other,4,1458
11/8/1988,KS,Chautauqua,Bush,republican,1247,1934
11/8/1988,KS,Chautauqua,Dukakis,democrat,661,1934
11/8/1988,KS,Chautauqua,Paul,libertarian,19,1934
11/8/1988,KS,Chautauqua,Other,other,7,1934
11/8/1988,KS,Cherokee,Bush,republican,4281,8402
11/8/1988,KS,Cherokee,Dukakis,democrat,4069,8402
11/8/1988,KS,Cherokee,Paul,libertarian,37,4802
11/8/1988,KS,Cherokee,Other,other,15,8402
11/8/1988,KS,Cheyenne,Bush,republican,1105,1743
11/8/1988,KS,Cheyenne,Dukakis,democrat,594,1743
11/8/1988,KS,Cheyenne,Paul,libertarian,30,1743
11/8/1988,KS,Cheyenne,Other,other,14,1743
11/8/1988,KS,Clark,Bush,republican,876,1315
11/8/1988,KS,Clark,Dukakis,democrat,409,1315
11/8/1988,KS,Clark,Paul,libertarian,23,1315
11/8/1988,KS,Clark,Other,other,7,1315
11/8/1988,KS,Clay,Bush,republican,2997,4157
11/8/1988,KS,Clay,Dukakis,democrat,1112,4157
11/8/1988,KS,Clay,Paul,libertarian,33,4157
11/8/1988,KS,Clay,Other,other,15,4157
11/8/1988,KS,Cloud,Bush,republican,3043,5128
11/8/1988,KS,Cloud,Dukakis,democrat,2022,5128
11/8/1988,KS,Cloud,Paul,libertarian,35,5128
11/8/1988,KS,Cloud,Other,other,28,5128
11/8/1988,KS,Coffey,Bush,republican,2581,3870
11/8/1988,KS,Coffey,Dukakis,democrat,1246,3870
11/8/1988,KS,Coffey,Paul,libertarian,33,3870
